//File Created from Spray glider sat file
//File updated on 02/13/2025 08:15
//Float ID: 25202901
//WMO ID: 25202901
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF	b_bp532[1/m]	QF	CDOM[ppb]	QF	TALK_CANYONB[µmol/kg]	QF	DIC_CANYONB[µmol/kg]	QF	pCO2_CANYONB[µatm]	QF	SAT_AR_CANYONB[]	QF	pH25C_1atm[Total]	QF	DOWNWELL_PAR[µmol Quanta/m^2/sec]	QF	DOWN_IRRAD380[W/m^2/nm]	QF	DOWN_IRRAD443[W/m^2/nm]	QF	DOWN_IRRAD490[W/m^2/nm]	QF	VRS[Volts]	QF	VRS_STD[Volts]	QF	VK[Volts]	QF	VK_STD[Volts]	QF	IK[nA]	QF	Ib[nA]	QF
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	130.92	0	9.3460	0	33.8610	0	1026.178	0	129.913	0	92.76	0	33.0	0	-1e10	0	0.0089	0	-1e10	0	7.6654	0	-1e10	0	-1e10	0	2255	0	2211	0	1010.2	0	0.850	0	7.4598	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305000	0	0.000000	0	0.138500	0	0.000000	0	-33.33	0	187.30	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	128.92	0	9.4440	0	33.8110	0	1026.123	0	127.929	0	93.33	0	33.3	0	-1e10	0	0.0099	0	-1e10	0	7.6657	0	-1e10	0	-1e10	0	2251	0	2207	0	1009.0	0	0.852	0	7.4613	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305100	0	0.000000	0	0.138500	0	0.000000	0	-20.00	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	126.96	0	9.5040	0	33.8090	0	1026.111	0	125.985	0	94.04	0	33.6	0	-1e10	0	0.0079	0	-1e10	0	7.6687	0	-1e10	0	-1e10	0	2251	0	2206	0	1001.9	0	0.859	0	7.4648	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305300	0	0.000000	0	0.138800	0	0.000000	0	-26.67	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	124.96	0	9.5280	0	33.8210	0	1026.117	0	124.001	0	95.11	0	34.0	0	-1e10	0	0.0069	0	-1e10	0	7.6723	0	-1e10	0	-1e10	0	2252	0	2205	0	993.8	0	0.867	0	7.4683	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305500	0	0.000000	0	0.138900	0	0.000000	0	-26.67	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	123.12	0	9.5400	0	33.8310	0	1026.122	0	122.176	0	96.14	0	34.4	0	-1e10	0	0.0079	0	-1e10	0	7.6759	0	-1e10	0	-1e10	0	2252	0	2204	0	985.4	0	0.875	0	7.4717	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305700	0	0.000000	0	0.139100	0	0.000000	0	-33.33	0	187.30	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	121.24	0	9.5520	0	33.8370	0	1026.125	0	120.311	0	97.25	0	34.8	0	-1e10	0	0.0089	0	-1e10	0	7.6777	0	-1e10	0	-1e10	0	2253	0	2204	0	981.5	0	0.879	0	7.4734	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305800	0	0.000000	0	0.139200	0	0.000000	0	-26.67	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	119.36	0	9.5920	0	33.8160	0	1026.102	0	118.446	0	98.27	0	35.2	0	-1e10	0	0.0129	0	-1e10	0	7.6771	0	-1e10	0	-1e10	0	2251	0	2203	0	982.9	0	0.879	0	7.4733	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305800	0	0.000000	0	0.139200	0	0.000000	0	-33.33	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	117.52	0	9.6280	0	33.8120	0	1026.093	0	116.620	0	99.32	0	35.6	0	-1e10	0	0.0089	0	-1e10	0	7.6785	0	-1e10	0	-1e10	0	2251	0	2202	0	979.7	0	0.883	0	7.4750	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.305900	0	0.000000	0	0.139300	0	0.000000	0	-26.67	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	115.60	0	9.6840	0	33.7830	0	1026.061	0	114.715	0	100.42	0	36.0	0	-1e10	0	0.0089	0	-1e10	0	7.6812	0	-1e10	0	-1e10	0	2249	0	2199	0	973.1	0	0.889	0	7.4782	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.306100	0	0.000000	0	0.139400	0	0.000000	0	-33.33	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	113.76	0	9.8920	0	33.6800	0	1025.946	0	112.890	0	101.76	0	36.6	0	-1e10	0	0.0119	0	-1e10	0	7.6834	0	-1e10	0	-1e10	0	2243	0	2192	0	967.0	0	0.896	0	7.4829	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.306400	0	0.000000	0	0.139500	0	0.000000	0	-20.00	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	111.92	0	9.9560	0	33.6940	0	1025.946	0	111.065	0	103.88	0	37.4	0	-1e10	0	0.0139	0	-1e10	0	7.6920	0	-1e10	0	-1e10	0	2244	0	2190	0	947.5	0	0.916	0	7.4915	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.306900	0	0.000000	0	0.139800	0	0.000000	0	-26.67	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	109.92	0	10.0480	0	33.6510	0	1025.897	0	109.080	0	106.30	0	38.4	0	-1e10	0	0.0188	0	-1e10	0	7.6959	0	-1e10	0	-1e10	0	2242	0	2187	0	938.3	0	0.926	0	7.4964	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.307200	0	0.000000	0	0.140100	0	0.000000	0	-20.00	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	108.08	0	10.1640	0	33.6120	0	1025.847	0	107.255	0	108.65	0	39.3	0	-1e10	0	0.0208	0	-1e10	0	7.7033	0	-1e10	0	-1e10	0	2241	0	2183	0	921.7	0	0.944	0	7.5047	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.307700	0	0.000000	0	0.140400	0	0.000000	0	-13.33	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	106.16	0	10.1960	0	33.6350	0	1025.859	0	105.350	0	112.09	0	40.6	0	-1e10	0	0.0257	0	-1e10	0	7.7176	0	-1e10	0	-1e10	0	2242	0	2180	0	890.4	0	0.976	0	7.5182	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.308500	0	0.000000	0	0.140900	0	0.000000	0	-33.33	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	104.28	0	10.2460	0	33.6260	0	1025.844	0	103.485	0	116.12	0	42.1	0	-1e10	0	0.0317	0	-1e10	0	7.7295	0	-1e10	0	-1e10	0	2242	0	2176	0	865.0	0	1.003	0	7.5298	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.309200	0	0.000000	0	0.141500	0	0.000000	0	-26.67	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	102.56	0	10.3700	0	33.5770	0	1025.784	0	101.778	0	120.34	0	43.7	0	-1e10	0	0.0297	0	-1e10	0	7.7385	0	-1e10	0	-1e10	0	2241	0	2172	0	846.5	0	1.026	0	7.5397	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.309800	0	0.000000	0	0.141900	0	0.000000	0	-26.67	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	100.72	0	10.5060	0	33.5300	0	1025.724	0	99.953	0	124.80	0	45.5	0	-1e10	0	0.0327	0	-1e10	0	7.7544	0	-1e10	0	-1e10	0	2239	0	2165	0	813.9	0	1.065	0	7.5563	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.310800	0	0.000000	0	0.142500	0	0.000000	0	-26.67	0	187.40	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	98.96	0	10.9480	0	33.3120	0	1025.477	0	98.207	0	129.72	0	47.6	0	-1e10	0	0.0386	0	-1e10	0	7.7653	0	-1e10	0	-1e10	0	2228	0	2149	0	790.8	0	1.099	0	7.5725	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.311800	0	0.000000	0	0.143100	0	0.000000	0	-26.67	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	97.32	0	11.3320	0	33.2300	0	1025.345	0	96.580	0	138.06	0	51.1	0	-1e10	0	0.0495	0	-1e10	0	7.8016	0	-1e10	0	-1e10	0	2224	0	2132	0	722.5	0	1.200	0	7.6117	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.314100	0	0.000000	0	0.144500	0	0.000000	0	-26.67	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	95.68	0	11.6320	0	33.2230	0	1025.285	0	94.952	0	148.78	0	55.4	0	-1e10	0	0.0545	0	-1e10	0	7.8466	0	-1e10	0	-1e10	0	2224	0	2115	0	645.7	0	1.333	0	7.6583	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.316800	0	0.000000	0	0.146400	0	0.000000	0	-26.67	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	94.00	0	11.7120	0	33.2570	0	1025.296	0	93.286	0	161.18	0	60.1	0	-1e10	0	0.0594	0	-1e10	0	7.8836	0	-1e10	0	-1e10	0	2226	0	2104	0	588.7	0	1.446	0	7.6945	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.318900	0	0.000000	0	0.148200	0	0.000000	0	-33.33	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	92.44	0	11.7920	0	33.2900	0	1025.307	0	91.738	0	172.59	0	64.5	0	-1e10	0	0.0653	0	-1e10	0	7.9028	0	-1e10	0	-1e10	0	2229	0	2099	0	561.2	0	1.511	0	7.7139	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.320000	0	0.000000	0	0.148900	0	0.000000	0	-33.33	0	187.50	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	90.92	0	11.8120	0	33.3100	0	1025.319	0	90.230	0	182.53	0	68.3	0	-1e10	0	0.0782	0	-1e10	0	7.9188	0	-1e10	0	-1e10	0	2231	0	2095	0	539.1	0	1.564	0	7.7294	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.320900	0	0.000000	0	0.149600	0	0.000000	0	-26.67	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	89.52	0	11.8360	0	33.3240	0	1025.325	0	88.841	0	191.24	0	71.6	0	-1e10	0	0.0743	0	-1e10	0	7.9294	0	-1e10	0	-1e10	0	2232	0	2092	0	525.0	0	1.602	0	7.7398	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.321500	0	0.000000	0	0.150000	0	0.000000	0	-26.67	0	187.60	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	87.92	0	11.8400	0	33.3410	0	1025.338	0	87.253	0	198.94	0	74.5	0	-1e10	0	0.0772	0	-1e10	0	7.9367	0	-1e10	0	-1e10	0	2233	0	2090	0	515.6	0	1.627	0	7.7468	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.321900	0	0.000000	0	0.150300	0	0.000000	0	-33.33	0	187.60	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	86.36	0	11.8440	0	33.3490	0	1025.343	0	85.705	0	205.08	0	76.8	0	-1e10	0	0.0752	0	-1e10	0	7.9403	0	-1e10	0	-1e10	0	2234	0	2090	0	511.0	0	1.641	0	7.7503	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.322100	0	0.000000	0	0.150400	0	0.000000	0	-33.33	0	187.60	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	84.52	0	11.8600	0	33.3450	0	1025.337	0	83.880	0	210.46	0	78.8	0	-1e10	0	0.0802	0	-1e10	0	7.9419	0	-1e10	0	-1e10	0	2234	0	2089	0	509.1	0	1.647	0	7.7520	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.322200	0	0.000000	0	0.150500	0	0.000000	0	-20.00	0	187.60	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	82.68	0	11.9480	0	33.2970	0	1025.283	0	82.054	0	214.82	0	80.6	0	-1e10	0	0.0891	0	-1e10	0	7.9422	0	-1e10	0	-1e10	0	2231	0	2086	0	508.5	0	1.650	0	7.7535	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.322300	0	0.000000	0	0.150600	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	80.96	0	12.0040	0	33.2830	0	1025.262	0	80.347	0	218.45	0	82.0	0	-1e10	0	0.0990	0	-1e10	0	7.9503	0	-1e10	0	-1e10	0	2230	0	2082	0	498.0	0	1.680	0	7.7620	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.322800	0	0.000000	0	0.150900	0	0.000000	0	-26.67	0	187.60	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	79.12	0	12.0320	0	33.2830	0	1025.257	0	78.522	0	221.71	0	83.3	0	-1e10	0	0.1139	0	-1e10	0	7.9536	0	-1e10	0	-1e10	0	2230	0	2080	0	493.8	0	1.694	0	7.7655	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323000	0	0.000000	0	0.151000	0	0.000000	0	-33.33	0	187.60	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	77.32	0	12.0400	0	33.2940	0	1025.263	0	76.735	0	224.61	0	84.4	0	-1e10	0	0.1069	0	-1e10	0	7.9572	0	-1e10	0	-1e10	0	2231	0	2079	0	489.4	0	1.707	0	7.7691	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323200	0	0.000000	0	0.151200	0	0.000000	0	-26.67	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	75.40	0	12.0520	0	33.2980	0	1025.264	0	74.830	0	227.29	0	85.4	0	-1e10	0	0.1089	0	-1e10	0	7.9501	0	-1e10	0	-1e10	0	2231	0	2082	0	498.6	0	1.684	0	7.7624	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.322800	0	0.000000	0	0.151200	0	0.000000	0	-60.00	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	73.52	0	12.0640	0	33.2990	0	1025.263	0	72.965	0	229.42	0	86.2	0	-1e10	0	0.1119	0	-1e10	0	7.9536	0	-1e10	0	-1e10	0	2231	0	2081	0	494.3	0	1.697	0	7.7658	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323000	0	0.000000	0	0.151600	0	0.000000	0	-40.00	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	71.68	0	12.0800	0	33.3000	0	1025.260	0	71.139	0	231.33	0	87.0	0	-1e10	0	0.1158	0	-1e10	0	7.9552	0	-1e10	0	-1e10	0	2231	0	2080	0	492.3	0	1.704	0	7.7675	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323100	0	0.000000	0	0.151800	0	0.000000	0	-40.00	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	69.80	0	12.0880	0	33.3030	0	1025.261	0	69.274	0	232.90	0	87.6	0	-1e10	0	0.1119	0	-1e10	0	7.9570	0	-1e10	0	-1e10	0	2231	0	2079	0	490.2	0	1.711	0	7.7692	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323200	0	0.000000	0	0.151900	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	68.00	0	12.1080	0	33.2980	0	1025.253	0	67.487	0	234.26	0	88.1	0	-1e10	0	0.1139	0	-1e10	0	7.9585	0	-1e10	0	-1e10	0	2230	0	2078	0	488.3	0	1.718	0	7.7709	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323300	0	0.000000	0	0.152000	0	0.000000	0	-26.67	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	66.08	0	12.1280	0	33.2900	0	1025.243	0	65.582	0	235.51	0	88.6	0	-1e10	0	0.1109	0	-1e10	0	7.9617	0	-1e10	0	-1e10	0	2230	0	2076	0	484.3	0	1.730	0	7.7743	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323500	0	0.000000	0	0.152300	0	0.000000	0	-40.00	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	64.24	0	12.1540	0	33.2810	0	1025.231	0	63.756	0	236.40	0	89.0	0	-1e10	0	0.1129	0	-1e10	0	7.9596	0	-1e10	0	-1e10	0	2229	0	2077	0	487.0	0	1.724	0	7.7726	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323400	0	0.000000	0	0.152100	0	0.000000	0	-20.00	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	62.32	0	12.1730	0	33.2830	0	1025.229	0	61.851	0	237.41	0	89.4	0	-1e10	0	0.1168	0	-1e10	0	7.9559	0	-1e10	0	-1e10	0	2230	0	2078	0	491.8	0	1.713	0	7.7692	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323200	0	0.000000	0	0.151800	0	0.000000	0	-26.67	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	60.44	0	12.1930	0	33.2820	0	1025.225	0	59.986	0	238.28	0	89.8	0	-1e10	0	0.1139	0	-1e10	0	7.9557	0	-1e10	0	-1e10	0	2230	0	2078	0	492.2	0	1.714	0	7.7693	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323200	0	0.000000	0	0.151800	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	58.64	0	12.2430	0	33.2540	0	1025.193	0	58.199	0	239.54	0	90.4	0	-1e10	0	0.1168	0	-1e10	0	7.9566	0	-1e10	0	-1e10	0	2228	0	2076	0	491.0	0	1.718	0	7.7708	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323300	0	0.000000	0	0.151900	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	56.72	0	12.2720	0	33.2440	0	1025.180	0	56.294	0	240.17	0	90.6	0	-1e10	0	0.1139	0	-1e10	0	7.9580	0	-1e10	0	-1e10	0	2228	0	2075	0	489.3	0	1.725	0	7.7725	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323400	0	0.000000	0	0.152000	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	54.92	0	12.2950	0	33.2410	0	1025.173	0	54.508	0	240.86	0	90.9	0	-1e10	0	0.1228	0	-1e10	0	7.9613	0	-1e10	0	-1e10	0	2227	0	2074	0	485.2	0	1.738	0	7.7759	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323600	0	0.000000	0	0.152100	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	53.00	0	12.3170	0	33.2400	0	1025.168	0	52.602	0	241.25	0	91.1	0	-1e10	0	0.1139	0	-1e10	0	7.9611	0	-1e10	0	-1e10	0	2227	0	2074	0	485.6	0	1.739	0	7.7760	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323600	0	0.000000	0	0.152200	0	0.000000	0	-20.00	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	51.16	0	12.3370	0	33.2440	0	1025.167	0	50.776	0	241.77	0	91.4	0	-1e10	0	0.1148	0	-1e10	0	7.9627	0	-1e10	0	-1e10	0	2228	0	2073	0	483.7	0	1.746	0	7.7778	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323700	0	0.000000	0	0.152300	0	0.000000	0	-33.33	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	49.36	0	12.3410	0	33.2580	0	1025.177	0	48.990	0	242.05	0	91.5	0	-1e10	0	0.1178	0	-1e10	0	7.9647	0	-1e10	0	-1e10	0	2228	0	2073	0	481.5	0	1.755	0	7.7797	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323800	0	0.000000	0	0.152400	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	47.56	0	12.3740	0	33.2430	0	1025.159	0	47.204	0	242.57	0	91.7	0	-1e10	0	0.1168	0	-1e10	0	7.9659	0	-1e10	0	-1e10	0	2228	0	2072	0	480.0	0	1.761	0	7.7813	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.323900	0	0.000000	0	0.152500	0	0.000000	0	-20.00	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	45.72	0	12.4270	0	33.2160	0	1025.128	0	45.378	0	243.09	0	92.0	0	-1e10	0	0.1158	0	-1e10	0	7.9668	0	-1e10	0	-1e10	0	2226	0	2070	0	478.8	0	1.766	0	7.7829	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324000	0	0.000000	0	0.152600	0	0.000000	0	-33.33	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	43.88	0	12.4620	0	33.2110	0	1025.118	0	43.552	0	243.31	0	92.2	0	-1e10	0	0.1198	0	-1e10	0	7.9682	0	-1e10	0	-1e10	0	2226	0	2069	0	477.2	0	1.773	0	7.7846	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324100	0	0.000000	0	0.152700	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	42.08	0	12.4950	0	33.2130	0	1025.113	0	41.765	0	243.73	0	92.4	0	-1e10	0	0.1346	0	-1e10	0	7.9714	0	-1e10	0	-1e10	0	2226	0	2068	0	473.3	0	1.787	0	7.7882	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324300	0	0.000000	0	0.152800	0	0.000000	0	-33.33	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	40.32	0	12.5040	0	33.2210	0	1025.117	0	40.019	0	243.98	0	92.5	0	-1e10	0	0.1267	0	-1e10	0	7.9750	0	-1e10	0	-1e10	0	2227	0	2067	0	469.1	0	1.801	0	7.7917	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324500	0	0.000000	0	0.153000	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	38.48	0	12.5050	0	33.2300	0	1025.124	0	38.193	0	244.64	0	92.8	0	-1e10	0	0.1406	0	-1e10	0	7.9751	0	-1e10	0	-1e10	0	2227	0	2067	0	469.1	0	1.803	0	7.7918	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324500	0	0.000000	0	0.153100	0	0.000000	0	-33.33	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	36.56	0	12.5050	0	33.2360	0	1025.128	0	36.287	0	245.08	0	92.9	0	-1e10	0	0.1376	0	-1e10	0	7.9770	0	-1e10	0	-1e10	0	2227	0	2066	0	467.0	0	1.810	0	7.7935	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324600	0	0.000000	0	0.153200	0	0.000000	0	-26.67	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	34.68	0	12.5040	0	33.2400	0	1025.132	0	34.421	0	245.70	0	93.2	0	-1e10	0	0.1376	0	-1e10	0	7.9771	0	-1e10	0	-1e10	0	2228	0	2067	0	467.0	0	1.811	0	7.7935	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324600	0	0.000000	0	0.153300	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	32.60	0	12.5020	0	33.2440	0	1025.135	0	32.357	0	246.14	0	93.3	0	-1e10	0	0.1416	0	-1e10	0	7.9772	0	-1e10	0	-1e10	0	2228	0	2067	0	467.1	0	1.812	0	7.7935	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324600	0	0.000000	0	0.153300	0	0.000000	0	-26.67	0	187.70	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	30.64	0	12.5020	0	33.2470	0	1025.137	0	30.412	0	246.44	0	93.4	0	-1e10	0	0.1426	0	-1e10	0	7.9860	0	-1e10	0	-1e10	0	2228	0	2063	0	456.5	0	1.845	0	7.8020	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.325100	0	0.000000	0	0.153800	0	0.000000	0	-13.33	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	28.68	0	12.5050	0	33.2470	0	1025.137	0	28.467	0	246.93	0	93.6	0	-1e10	0	0.1525	0	-1e10	0	7.9754	0	-1e10	0	-1e10	0	2228	0	2068	0	469.4	0	1.807	0	7.7917	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324500	0	0.000000	0	0.153300	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	26.68	0	12.5080	0	33.2480	0	1025.137	0	26.482	0	247.30	0	93.8	0	-1e10	0	0.1574	0	-1e10	0	7.9860	0	-1e10	0	-1e10	0	2228	0	2064	0	456.7	0	1.846	0	7.8019	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.325100	0	0.000000	0	0.153900	0	0.000000	0	-13.33	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	24.76	0	12.5090	0	33.2500	0	1025.138	0	24.576	0	247.86	0	94.0	0	-1e10	0	0.1822	0	-1e10	0	7.9772	0	-1e10	0	-1e10	0	2228	0	2067	0	467.5	0	1.815	0	7.7934	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324600	0	0.000000	0	0.153500	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	22.80	0	12.5280	0	33.2380	0	1025.125	0	22.631	0	247.96	0	94.1	0	-1e10	0	0.1713	0	-1e10	0	7.9787	0	-1e10	0	-1e10	0	2228	0	2066	0	465.8	0	1.821	0	7.7949	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324700	0	0.000000	0	0.153600	0	0.000000	0	-33.33	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	20.84	0	12.5130	0	33.2570	0	1025.143	0	20.685	0	248.14	0	94.1	0	-1e10	0	0.1723	0	-1e10	0	7.9808	0	-1e10	0	-1e10	0	2229	0	2066	0	463.3	0	1.830	0	7.7968	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324800	0	0.000000	0	0.153700	0	0.000000	0	-26.67	0	187.80	0
25202901	12	C	02/06/2025	04:27	-121.953	36.778	0	18.72	0	12.5180	0	33.2500	0	1025.136	0	18.581	0	248.42	0	94.2	0	-1e10	0	0.1851	0	-1e10	0	7.9807	0	-1e10	0	-1e10	0	2228	0	2066	0	463.6	0	1.829	0	7.7966	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.324800	0	0.000000	0	0.153800	0	0.000000	0	-26.67	0	187.80	0
